,Unnamed: 0,Lambert-X,Lambert-Y,Zone,Coord System,Coord Source,Field ID,Org ID,Area USDW Value,API Num,Serial Num,Well Name,Well Num,Well Status,Class,Class Type,USDW Value,Source Area USDW Value,Measured Depth,Upper Perf,Lower Perf,Well Serial Num,Latitude,Longitude,Leak Risk
51445,54769,2151625,769938,N,1,3,6824,E7064,,17067200070000,115869,CROSSETT TBR & DEV CO INC J,090,33.0,,,0.0,,2395.0,2331,2334,115869,32.7824381551753,-92.00683828353529,
51446,54769,2151625,769938,N,1,3,6824,E7064,,17067200070000,115869,CROSSETT TBR & DEV CO INC J,090,33.0,,,0.0,,2395.0,2331,2334,115869,32.7824381551753,-92.00683828353529,
111172,54779,1528920,669115,N,1,3,4313,2928,,17017200040000,115896,MINNIE BELL,026,33.0,,,0.0,,,2351,2368,115896,32.4971581291505,-94.0280935075111,
60455,54784,1673508,524015,N,1,3,7651,2475,,17031200040000,115904,E A LAFFITTE D,001,20.0,,,0.0,,2900.0,2712,2716,115904,32.1030660156985,-93.55458654773359,
53602,54814,2058225,426736,N,1,3,9031,M7343,,17059004580000,115986,URANIA LBR CO C,005,33.0,,,0.0,,1603.0,1571,1577,115986,31.8398715611806,-92.312646098228,
24601,54816,2117993,727888,N,1,3,6824,E7064,,17073200020000,115988,ARENT R,007,33.0,,,0.0,,2309.0,2117,2137,115988,32.6672439629398,-92.1167433718356,
101323,54857,1570903,801904,N,1,3,2152,6462,,17017600050000,116079,JOLLEY ETAL,006,28.0,,,0.0,,2316.0,1027,1029,116079,32.8636433375283,-93.8974893385503,
138321,54865,2334501,390953,N,1,3,5655,M259,,17029200310000,116101,D V APPLEGATE,017,33.0,,,880.0,,5000.0,3405,3410,116101,31.7370687330722,-91.4241233831763,
34595,54871,1696574,714215,N,1,3,1432,0492,,17015200010000,116122,SNIDER,002,33.0,,,0.0,,2025.0,1171,1172,116122,32.6264538374467,-93.48568115048971,
34596,54871,1696574,714215,N,1,3,1432,0492,,17015200010000,116122,SNIDER,002,33.0,,,0.0,,2025.0,1171,1172,116122,32.6264538374467,-93.48568115048971,
61520,54904,2030241,396908,N,1,3,9031,3479,,17043001770000,116221,SWOPE,006,28.0,,,0.0,,1631.0,1607,1609,116221,31.7579733688848,-92.40284898104429,
137467,54919,2325959,393306,N,1,3,5655,S229,,17029200390000,116279,TESTA SUF;J TESTA,001,33.0,,,0.0,,5000.0,4323,4328,116279,31.743767320117197,-91.4515266297279,
137468,54919,2325959,393306,N,1,3,5655,S229,,17029200390000,116279,TESTA SUF;J TESTA,001,33.0,,,0.0,,5000.0,4323,4328,116279,31.743767320117197,-91.4515266297279,
137469,54919,2325959,393306,N,1,3,5655,S229,,17029200390000,116279,TESTA SUF;J TESTA,001,33.0,,,0.0,,5000.0,4323,4328,116279,31.743767320117197,-91.4515266297279,
137470,54919,2325959,393306,N,1,3,5655,S229,,17029200390000,116279,TESTA SUF;J TESTA,001,33.0,,,0.0,,5000.0,4323,4328,116279,31.743767320117197,-91.4515266297279,
137471,54919,2325959,393306,N,1,3,5655,S229,,17029200390000,116279,TESTA SUF;J TESTA,001,33.0,,,0.0,,5000.0,4323,4328,116279,31.743767320117197,-91.4515266297279,
137472,54919,2325959,393306,N,1,3,5655,S229,,17029200390000,116279,TESTA SUF;J TESTA,001,33.0,,,0.0,,5000.0,4323,4328,116279,31.743767320117197,-91.4515266297279,
53496,54921,2058193,426954,N,1,3,9031,M7343,,17059004590000,116282,URANIA LBR CO C,004,33.0,,,0.0,,1604.0,1574,1577,116282,31.8404710064207,-92.31274794149559,
112451,54964,1526959,652588,N,1,3,4313,2356,,17017200160000,116369,J W BAKER ET AL,001,23.0,,,0.0,,4831.0,4785,4822,116369,32.4516594224091,-94.0336950688755,
21725,54997,2100884,744900,N,1,5,6824,E7064,,17111200060000,116454,MLGC FEE GAS,597,33.0,,,0.0,,2195.0,2059,2130,116454,32.714154813701,-92.1721698573576,
63863,55008,2051030,399916,N,1,3,9031,R250,,17059200540000,116498,HARTER-TENSAS DELTA,034,33.0,,,0.0,,1524.0,1515,1524,116498,31.7661737280486,-92.33594633207359,
137073,55020,2324578,397986,N,1,3,5655,M259,,17107200140000,116510,G M RHODES,015,33.0,,,0.0,,5000.0,3626,3634,116510,31.756669254524898,-91.45582407884892,
137074,55020,2324578,397986,N,1,3,5655,M259,,17107200140000,116510,G M RHODES,015,33.0,,,0.0,,5000.0,3626,3634,116510,31.756669254524898,-91.45582407884892,
138779,55038,2334875,384591,N,1,3,5655,M259,,17029200660000,116587,LSJ 3400 A RA SU;LSJ U,074,33.0,,,0.0,,3560.0,3387,3392,116587,31.719569303229104,-91.42312369217129,
68099,55040,2215798,628145,N,1,3,3240,9999,,17083200120000,116589,ELVIS M NEAL,001,28.0,,,0.0,,2550.0,0,0,116589,32.3917485485874,-91.80103364369141,
136851,55048,2321599,397411,N,1,3,5655,M259,,17107200160000,116608,3650 RA SUA;H M MARKS 2,001,33.0,,,0.0,,6100.0,3633,3642,116608,31.755167140359696,-91.46542611919891,
53456,55060,2057325,426516,N,1,3,9031,6168,,17059200690000,116652,URANIA LUMBER COMPANY,B-2,28.0,,,0.0,,1598.0,1552,1556,116652,31.839271018045697,-92.31554558824209,
35158,55078,1687590,655721,N,1,3,8358,2324,,17015200080000,116726,ELIZABETH PETTET ET AL,004,23.0,,,0.0,,4600.0,4332,4337,116726,32.4654568578673,-93.5130835715285,
31656,55089,2131270,732704,N,1,3,6824,E7064,,17073200100000,116774,A L SMITH J,A-1,33.0,,,0.0,,1604.0,1504,1505,116774,32.680343676329606,-92.0735396991143,
132981,55091,2354212,558601,N,1,3,9655,S433,,17107000410000,116780,WESTWOOD SWD,001,26.0,II,5,0.0,,7460.0,1940,1970,116780,32.1973543742362,-91.3550237479268,
132982,55091,2354212,558601,N,1,3,9655,S433,,17107000410000,116780,WESTWOOD SWD,001,26.0,II,5,0.0,,7460.0,1940,1970,116780,32.1973543742362,-91.3550237479268,
19909,55092,2097008,737207,N,1,3,6824,E7064,,17111200100000,116781,MLGC FEE GAS,602,33.0,,,0.0,,2246.0,2104,2175,116781,32.6930430592596,-92.1848437516229,
66348,55122,2211122,635282,N,1,3,7696,M306,,17083200180000,116871,WHITE & MOORE,001,23.0,,,0.0,,2373.0,2316,2322,116871,32.4114478729071,-91.81603597882341,
114587,55137,1526064,682981,N,1,3,4313,M146,,17017200370000,116932,MILES,005,23.0,,,0.0,,2415.0,2319,2333,116932,32.535155242266995,-94.0379935488792,
36154,55142,2149594,681191,N,1,3,6824,0628,,17073200130000,116958,LIEBER ESTATE,003,23.0,,,0.0,,2245.0,2210,2222,116958,32.5385480223976,-92.0147399314983,
107669,55172,1564665,807173,N,1,5,2152,0492,,17017200460000,117040,JOLLEY,004,33.0,,,0.0,,1011.0,1006,1011,117040,32.8778997864891,-93.9180250101557,
132291,55184,2114542,256794,N,1,3,1512,4317,,17079200240000,117073,BOYCE MABOU,A001,28.0,,,0.0,,5592.0,5351,5353,117073,31.3722859171393,-92.1331356423765,
61318,55191,2039933,401683,N,1,3,9031,9999,,17043000460000,117088,J C MAXWELL,001,28.0,,,0.0,,3505.0,1540,1542,117088,31.771072512916003,-92.3716471408209,
94417,55208,1569786,782014,N,1,3,2152,0104,,17017200510000,117145,J H HERNDON ET AL,A-4,33.0,,,0.0,,2950.0,2899,2905,117145,32.8089452836307,-93.9002899430039,
114955,55214,1525717,683261,N,1,5,4313,M146,,17017200520000,117174,MILES,004,23.0,,,0.0,,2435.0,2321,2338,117174,32.5359112215505,-94.0391322569775,
6379,55227,2023446,646884,N,1,3,2600,T4402,,17049200030000,117243,CHEN CSU;TREMONT J,001,33.0,,,0.0,,10255.0,10232,10244,117243,32.4451531117007,-92.42415014612641,
110177,55237,1562815,809711,N,1,5,2152,0492,,17017200530000,117290,OWENS,009,33.0,,,0.0,,1044.0,1041,1044,117290,32.8848074654033,-93.9241582213487,
68040,55262,2215644,628108,N,1,3,3240,9999,,17083200240000,117346,ELVIS M NEAL,002,28.0,,,0.0,,2548.0,0,0,117346,32.3916495812342,-91.8015333148608,
110565,55266,1529971,675831,N,1,3,4313,2091,,17017200560000,117353,GRAY-HICKEY A,002,33.0,,,0.0,,2415.0,2304,2318,117353,32.5156566306326,-94.02499133411399,
110520,55292,1529993,675249,N,1,3,4313,L075,,17017200610000,117463,GRAY-HICKEY,004,23.0,,,0.0,,2383.0,2301,2314,117463,32.5140579591804,-94.02489342381729,
56297,55314,2053052,418325,N,1,3,9031,2452,,17059201000000,117513,TULLOS S,007,28.0,,,0.0,,1529.0,1287,1289,117513,31.816772761381802,-92.3293472508791,
23097,55319,2116516,719151,N,1,3,6824,E7064,,17073200220000,117551,PACE LAKE,003,33.0,,,0.0,,2362.0,2127,2149,117551,32.6432450400147,-92.1216419182164,
24484,55321,2120951,718475,N,1,3,6824,E7064,,17073200240000,117553,UNION PRODUCING CO T,006,33.0,,,0.0,,2300.0,2139,2158,117553,32.6413435689918,-92.1072426362091,
83665,55328,1579981,766747,N,1,3,2152,G138,,17017200720000,117573,JESSIE GAYLE,003,23.0,,,0.0,,1585.0,1402,1514,117573,32.767347750306804,-93.8664880062455,
110688,55329,1529376,666452,N,1,3,4313,2928,,17017200730000,117574,MINNIE BELL,030,33.0,,,0.0,,2420.0,2360,2380,117574,32.4898568921349,-94.02649307732841,
110065,55330,1530054,666406,N,1,3,4313,2928,,17017200740000,117575,MINNIE BELL,031,33.0,,,0.0,,2410.0,2368,2385,117575,32.489756703438694,-94.02429234166071,
109385,55331,1530733,666433,N,1,3,4313,2928,,17017200750000,117576,MINNIE BELL,032,33.0,,,0.0,,2415.0,2352,2372,117576,32.489857146751,-94.02209169098091,
104174,55332,2185715,379110,N,1,3,1552,6317,,17025200500000,117581,TENSAS DELTA,A001,23.0,,,535.0,,1945.0,1848,1850,117581,31.707673749837,-91.9029373957876,
107500,55359,1565208,807909,N,1,3,2152,0492,,17017200780000,117655,BROWN A,A-14,28.0,,,0.0,,1007.0,1004,1007,117655,32.8799418131931,-93.9162880042943,
42827,55367,2037403,440638,N,1,3,3080,M7343,,17127200230000,117668,URANIA LBR CO C,002,33.0,,,0.0,,1441.0,1440,1441,117668,31.878170178979396,-92.3796503811971,
69927,55375,2060881,382873,N,1,3,6076,9999,,17059201070000,117691,TANNEHILL-GALLAGHER,002,28.0,,,0.0,,2965.0,0,0,117691,31.719276050883604,-92.3043466831698,
53484,55379,2057201,426370,N,1,3,9031,5254,,17059201110000,117695,URANIA LUMBER CO,B-4,28.0,,,0.0,,1604.0,1548,1552,117695,31.838870236641196,-92.31594570014,
75183,55395,1608788,753624,N,1,3,2152,9999,,17015200170000,117772,JOHN PAUL JONES,001,28.0,,,0.0,,2630.0,0,0,117772,32.7322475733234,-93.77228710688259,
137982,55396,2329331,388683,N,1,3,5655,M259,,17029201280000,117777,PAN AM LIFE INS 1,075,33.0,,,0.0,,8550.0,8805,8817,117777,31.730968478892997,-91.4408247104713,
106813,55401,1550451,765640,N,1,3,2152,C426,,17017200850000,117807,MUSLOW KF,021,33.0,,,0.0,,1542.0,1372,1516,117807,32.7632462651935,-93.962488991458,
76042,55411,1621796,507787,N,1,3,9715,4420,,17031200200000,117838,MCALLEN,001,28.0,,,0.0,,6567.0,0,0,117838,32.056966779645,-93.7209910433279,
28035,55429,2126590,725154,N,1,3,6824,E7064,,17073200250000,117886,COLE T,017,33.0,,,0.0,,2355.0,2108,2140,117886,32.65964284795739,-92.0888421586981,
40702,55434,2030822,441431,N,1,3,3080,T107,,17127200250000,117899,URANIA,N-10,33.0,,,0.0,,1434.0,1426,1434,117899,31.880368532800897,-92.4008498087876,
93949,55436,1570402,782079,N,1,3,2152,0104,,17017200930000,117917,J H HERNDON ET AL,A-5,33.0,,,0.0,,1694.0,1654,1660,117917,32.8091457683422,-93.8982881356813,
2710,55452,1849421,647397,N,1,3,2000,T287,,17013001020000,117977,HOSS A SUH;SIMMONS,001-ALT,33.0,,,0.0,,8862.0,7114,7122,117977,32.4456582623002,-92.98826654282459,
2711,55452,1849421,647397,N,1,3,2000,T287,,17013001020000,117977,HOSS A SUH;SIMMONS,001-ALT,33.0,,,0.0,,8862.0,7114,7122,117977,32.4456582623002,-92.98826654282459,
2712,55452,1849421,647397,N,1,3,2000,T287,,17013001020000,117977,HOSS A SUH;SIMMONS,001-ALT,33.0,,,0.0,,8862.0,7114,7122,117977,32.4456582623002,-92.98826654282459,
62273,55461,2171708,773747,N,1,3,6824,A057,,17067200420000,118015,ANDERSON ET AL,A007,28.0,,,0.0,,2532.0,2262,2272,118015,32.792638566777,-91.9414355843185,
111762,55469,1528990,682831,N,1,3,4313,2864,,17017200980000,118053,MYRA MITCHELL D,022,33.0,,,0.0,,2435.0,2316,2321,118053,32.5348568056882,-94.02849349987619,
55285,55480,2053142,420180,N,1,3,9031,M7343,,17059002200000,118093,ATKINS,A-001,33.0,,,0.0,,1297.0,1289,1293,118093,31.8218718769815,-92.3290481242642,
66739,55483,1645425,760091,N,1,3,1448,E6963,,17015004500000,118110,BE SU;BENTON U,028-D,33.0,,,0.0,,8202.0,8016,8031,118110,32.7511472529851,-93.6533859777648,
56118,55492,2056912,420842,N,1,2,9031,3525,,17059201260000,118133,TREMONT LUMBER CO T,004,28.0,,,0.0,,1609.0,1547,1553,118133,31.823674811163002,-92.31690628770309,
138793,55514,2334295,383457,N,1,3,5655,M259,,17029201390000,118232,VU4;A B LEARNED,012,33.0,,,0.0,,5150.0,3665,3684,118232,31.716467749981998,-91.42502515365851,
103322,55515,2124906,332125,N,1,3,7040,J081,,17059201290000,118234,WX A RC SUR;W BRADFORD ET AL,001,33.0,,,0.0,,4210.0,3477,3478,118234,31.5792789486096,-92.09903808134659,
86125,55534,1577594,772453,N,1,3,2152,J020,,17017201040000,118379,FIEST,012,33.0,,,0.0,,1615.0,1387,1524,118379,32.7829455458293,-93.87448733724659,
47911,55537,2166807,603746,N,1,3,9709,H117,,17083200400000,118391,WILLIAMSON-DAVIS UN,001,28.0,,,0.0,,2505.0,0,0,118391,32.3254537867192,-91.9601403967502,
119728,55541,1535303,766358,N,1,3,2152,0104,,17017201050000,118406,STATE B,024,33.0,,,0.0,,958.0,928,933,118406,32.7646480464324,-94.0117897467968,
45091,55567,1672052,643864,N,1,3,8358,1512,,17015200220000,118521,HOSS SUD;SKANNEL,002,23.0,,,0.0,,5527.0,0,0,118521,32.4324579979389,-93.56308225997091,
108770,55568,1531380,666424,N,1,3,4313,2928,,17017201070000,118522,MINNIE BELL,036,33.0,,,0.0,,2401.0,2350,2355,118522,32.4898573768398,-94.0199931697295,
110078,55569,1530062,666988,N,1,3,4313,2928,,17017201080000,118523,MINNIE BELL,037,33.0,,,0.0,,2390.0,2358,2363,118523,32.4913565653512,-94.02429293044209,
4254,55585,2003146,650914,N,1,3,2352,1245,,17049200060000,118602,CADEVILLE RB SUB;TREMONT N,001,28.0,,,0.0,,9919.0,9890,9897,118602,32.4562533299359,-92.48995232184191,
113919,55593,1545366,776007,N,1,3,2152,1954,,17017201150000,118635,SUN OIL A,002,33.0,,,0.0,,1010.0,973,981,118635,32.7915459149489,-93.979487892675,
119583,55604,1546150,797502,N,1,3,2152,T025,,17017201180000,118692,GINTHER,003,33.0,,,0.0,,1080.0,1052,1057,118692,32.8506441284219,-93.9778905414035,
17288,55613,1849702,825639,N,1,3,2784,X004,,17027200170000,118740,SMK B SUG;GRAY ESTATE,002,33.0,,,0.0,,10321.0,10142,10184,118740,32.9355462687326,-92.9899678211446,
64397,55619,2054387,399667,N,1,3,6076,D118,,17059201460000,118768,WX A RA SU3;TREMONT LBR,E-12,33.0,,,0.0,,2560.0,2394,2398,118768,31.7654747759414,-92.32514560096409,
111017,55637,1560589,806951,N,1,3,2152,S034,,17017201230000,118844,STARK-BARR,001,23.0,,,0.0,,1043.0,1011,1014,118844,32.877142466303,-93.9312892068752,
111092,55638,1560275,806446,N,1,3,2152,S034,,17017201240000,118845,STARK-BARR,004,28.0,,,205.0,,1045.0,1014,1017,118845,32.8757433371613,-93.9322900322936,
84825,55641,1586626,790561,N,1,5,2152,9999,,17017201250000,118871,C T LAY,001,28.0,,,0.0,,,1574,1610,118871,32.8330193877323,-93.84583550416589,
70265,55642,2062873,382222,N,1,3,6076,6114,,17059201470000,118874,GALLAGHER-TANNEHILL,A002,23.0,,,0.0,,2805.0,2427,2438,118874,31.7174763392781,-92.29794403197901,
8436,55659,2038002,651663,N,1,3,2600,T4402,,17073200330000,118949,CHEN C SU;ELMORE,002,33.0,,,,,10050.0,9950,9997,118949,32.4582517521283,-92.3769485055719,
30711,55684,2012786,447785,N,1,3,2768,3068,,17127200420000,119129,T J WELLS,005,28.0,,,0.0,,1365.0,1360,1365,119129,31.8978681323947,-92.4589494936611,
67520,55686,1628482,710319,N,1,3,9715,9999,,17015200260000,119142,JESSE E JONES,001,28.0,,,0.0,,1105.0,0,0,119142,32.613853078982004,-93.7066849612468,
91649,55700,1590949,483338,N,1,3,8575,A4382,,17031200340000,119212,VUA;COLVIN,001,33.0,,,490.0,,3960.0,3630,3640,119212,31.988768040567003,-93.81959506273701,
91650,55700,1590949,483338,N,1,3,8575,A4382,,17031200340000,119212,VUA;COLVIN,001,33.0,,,490.0,,3960.0,3630,3640,119212,31.988768040567003,-93.81959506273701,
66237,55713,1663128,511021,N,1,3,7651,3096,,17031200350000,119270,RRBB NAB PXY RC SU;MSTH,010-1,34.0,,,225.0,,2650.0,2550,2564,119270,32.0670657759068,-93.5876865033465,
66238,55713,1663128,511021,N,1,3,7651,3096,,17031200350000,119270,RRBB NAB PXY RC SU;MSTH,010-1,34.0,,,225.0,,2650.0,2550,2564,119270,32.0670657759068,-93.5876865033465,
110557,55718,1529627,668923,N,1,3,4313,2928,,17017201390000,119283,MINNIE BELL,041,33.0,,,0.0,,2422.0,2346,2358,119283,32.4966578294327,-94.0257918827383,
110808,55719,1529396,670054,N,1,3,4313,2928,,17017201400000,119284,PXY VUA;MINNIE BELL,046,33.0,,,0.0,,2760.0,2570,2592,119284,32.4997572858557,-94.0265926720241,
110809,55719,1529396,670054,N,1,3,4313,2928,,17017201400000,119284,PXY VUA;MINNIE BELL,046,33.0,,,0.0,,2760.0,2570,2592,119284,32.4997572858557,-94.0265926720241,
42873,55730,1712073,525335,N,1,3,7651,B300,,17081200170000,119350,RRBB TUSC SU;HEROLD,018-15,26.0,II,9-IW,0.0,,2600.0,2527,2535,119350,32.1076645475435,-93.43008109534641,
113865,55732,1525590,647368,N,1,3,4313,B315,,17017022780000,119357,GW MPT SU;Z ABNEY,001,23.0,,,0.0,,3880.0,3840,3846,119357,32.437259387880694,-94.0378926578682,
113866,55732,1525590,647368,N,1,3,4313,B315,,17017022780000,119357,GW MPT SU;Z ABNEY,001,23.0,,,0.0,,3880.0,3840,3846,119357,32.437259387880694,-94.0378926578682,
2759,55743,1965815,704667,N,1,3,7806,C047,,17061200120000,119392,R D BALL A,001,33.0,,,0.0,,5504.0,5543,5552,119392,32.6039533936654,-92.6111560699873,
16065,55745,1992341,487916,N,1,5,4786,M7343,,17127200460000,119420,TREMONT LUMBER CO,K-8,33.0,,,0.0,,1156.0,1151,1156,119420,32.0081931149998,-92.52486124830358,
37929,55751,1691178,596569,N,1,3,9715,5216,,17015200280000,119438,DAVIS BROS LUMBER CO LTD,001,28.0,,,0.0,,0.0,0,0,119438,32.302960749028,-93.4996830878615,
93849,55761,1568390,776210,N,1,3,2152,0104,,17017201450000,119460,WADKINS,013,33.0,,,0.0,,2398.0,2300,2301,119460,32.7929457942746,-93.9045880094211,
99553,55776,1575336,807524,N,1,3,2152,0492,,17017201490000,119571,P C WORLEY,024,33.0,,,0.0,,1038.0,1035,1038,119571,32.879243387318304,-93.88328863448059,
30718,55796,2012309,447540,N,1,5,2768,3068,,17127200500000,119616,GRESHAM,003,28.0,,,0.0,,1354.0,1349,1354,119616,31.8971951089184,-92.46048683427891,
91179,55807,1588298,815221,N,1,3,2152,9999,,17017201550000,119663,SAM CAVETT,001,28.0,,,0.0,,2710.0,0,0,119663,32.9008424473287,-93.84138610867409,
120114,55819,1534566,765539,N,1,5,2152,0104,,17017201580000,119714,SL 1888,004,28.0,,,0.0,,950.0,0,0,119714,32.7623690810275,-94.01414966367871,
137962,55826,2328438,387838,N,1,3,5655,M259,,17029201720000,119733,PAN AM LIFE INS 1,077,33.0,,,0.0,,10330.0,8448,8463,119733,31.728669520678896,-91.4437234600794,
21281,55846,2102142,738496,N,1,3,6824,E7064,,17111200260000,119828,MLGC FEE GAS,607,33.0,,,0.0,,2232.0,2088,2150,119828,32.6965434877266,-92.1681438351238,
20962,55847,2100819,738492,N,1,3,6824,E7064,,17111200270000,119829,MLGC FEE GAS,610,33.0,,,0.0,,2239.0,2080,2156,119829,32.6965435964932,-92.17244419560491,
107095,55866,1549858,765030,N,1,3,2152,C426,,17017201760000,119898,MUSLOW KF,037,33.0,,,0.0,,1525.0,1423,1520,119898,32.761547915345105,-93.9643909023583,
118212,55867,1531591,745050,N,1,3,2152,1994,,17017201770000,119899,SL 173,047,34.0,,,0.0,,2400.0,2246,2250,119899,32.7059486685988,-94.0228897728607,
16081,55880,1992582,487866,N,1,5,4786,M7343,,17127200520000,119936,TREMONT LUMBER CO,K-9,33.0,,,0.0,,1146.0,1141,1146,119936,32.0080558169444,-92.52408369498491,
137284,55881,2325135,394935,N,1,3,5655,S229,,17029201810000,119940,G M RHODES B,001,33.0,,,0.0,,4990.0,4131,4134,119940,31.748267353426698,-91.4541267565091,
137285,55881,2325135,394935,N,1,3,5655,S229,,17029201810000,119940,G M RHODES B,001,33.0,,,0.0,,4990.0,4131,4134,119940,31.748267353426698,-91.4541267565091,
137286,55881,2325135,394935,N,1,3,5655,S229,,17029201810000,119940,G M RHODES B,001,33.0,,,0.0,,4990.0,4131,4134,119940,31.748267353426698,-91.4541267565091,
137287,55881,2325135,394935,N,1,3,5655,S229,,17029201810000,119940,G M RHODES B,001,33.0,,,0.0,,4990.0,4131,4134,119940,31.748267353426698,-91.4541267565091,
137288,55881,2325135,394935,N,1,3,5655,S229,,17029201810000,119940,G M RHODES B,001,33.0,,,0.0,,4990.0,4131,4134,119940,31.748267353426698,-91.4541267565091,
137289,55881,2325135,394935,N,1,3,5655,S229,,17029201810000,119940,G M RHODES B,001,33.0,,,0.0,,4990.0,4131,4134,119940,31.748267353426698,-91.4541267565091,
137370,55882,2325363,393883,N,1,3,5655,S229,,17029201820000,119941,3750 SUA;FRANK TESTA,002,33.0,,,0.0,,,3758,3761,119941,31.745369339104702,-91.45342595689091,
137371,55882,2325363,393883,N,1,3,5655,S229,,17029201820000,119941,3750 SUA;FRANK TESTA,002,33.0,,,0.0,,,3758,3761,119941,31.745369339104702,-91.45342595689091,
137372,55882,2325363,393883,N,1,3,5655,S229,,17029201820000,119941,3750 SUA;FRANK TESTA,002,33.0,,,0.0,,,3758,3761,119941,31.745369339104702,-91.45342595689091,
100875,55909,1570792,800450,N,1,3,2152,5736,,17017201820000,120068,W D NOEL ESTATE,001,28.0,,,0.0,,3377.0,3142,3156,120068,32.859643803828604,-93.897789727216,
54048,55910,2063996,429402,N,1,3,9031,3525,,17059201780000,120070,URANIA O'BRIEN,006,33.0,,,0.0,,1594.0,1525,1526,120070,31.847171710222803,-92.2940453806557,
17946,55922,2090590,573295,N,1,3,9238,6924,,17021200170000,120108,UH B SUA;OLIN BROWN,006,33.0,,,0.0,,9812.0,8546,8556,120108,32.242557494553104,-92.20714633826469,
17947,55922,2090590,573295,N,1,3,9238,6924,,17021200170000,120108,UH B SUA;OLIN BROWN,006,33.0,,,0.0,,9812.0,8546,8556,120108,32.242557494553104,-92.20714633826469,
17948,55922,2090590,573295,N,1,3,9238,6924,,17021200170000,120108,UH B SUA;OLIN BROWN,006,33.0,,,0.0,,9812.0,8546,8556,120108,32.242557494553104,-92.20714633826469,
17949,55922,2090590,573295,N,1,3,9238,6924,,17021200170000,120108,UH B SUA;OLIN BROWN,006,33.0,,,0.0,,9812.0,8546,8556,120108,32.242557494553104,-92.20714633826469,
137739,55942,2328363,392275,N,1,3,5655,M259,,17029201950000,120169,SL 476,011,33.0,,,0.0,,5180.0,3779,3790,120169,31.740868912365197,-91.44382561477249,
137184,55968,2324504,395984,N,1,3,5655,M259,,17107200370000,120281,LSJ 3400 A RA SU;LSJ U,076,33.0,,,0.0,,8670.0,3406,3412,120281,31.751167778187398,-91.45612419379421,
137185,55968,2324504,395984,N,1,3,5655,M259,,17107200370000,120281,LSJ 3400 A RA SU;LSJ U,076,33.0,,,0.0,,8670.0,3406,3412,120281,31.751167778187398,-91.45612419379421,
137186,55968,2324504,395984,N,1,3,5655,M259,,17107200370000,120281,LSJ 3400 A RA SU;LSJ U,076,33.0,,,0.0,,8670.0,3406,3412,120281,31.751167778187398,-91.45612419379421,
