,Unnamed: 0,Lambert-X,Lambert-Y,Zone,Coord System,Coord Source,Field ID,Org ID,Area USDW Value,API Num,Serial Num,Well Name,Well Num,Well Status,Class,Class Type,USDW Value,Source Area USDW Value,Measured Depth,Upper Perf,Lower Perf,Well Serial Num,Latitude,Longitude
83759,66667,2276559,640124,N,1,2,3294,D188,,17083203470000,152076,DELHI HOLT BRYANT SU;DELHI UT,176-2,9.0,II,9-CO,1775.0,,3508.0,3191,3213,152076,32.423444436704,-91.6038738110174
83760,66667,2276559,640124,N,1,2,3294,D188,,17083203470000,152076,DELHI HOLT BRYANT SU;DELHI UT,176-2,9.0,II,9-CO,1775.0,,3508.0,3191,3213,152076,32.423444436704,-91.6038738110174
83761,66667,2276559,640124,N,1,2,3294,D188,,17083203470000,152076,DELHI HOLT BRYANT SU;DELHI UT,176-2,9.0,II,9-CO,1775.0,,3508.0,3191,3213,152076,32.423444436704,-91.6038738110174
83762,66667,2276559,640124,N,1,2,3294,D188,,17083203470000,152076,DELHI HOLT BRYANT SU;DELHI UT,176-2,9.0,II,9-CO,1775.0,,3508.0,3191,3213,152076,32.423444436704,-91.6038738110174
18916,66824,1728093,625790,N,1,3,5096,G148,,17013203100000,152402,GSPL BISTINEAU GAS STORAGE,E-14,9.0,II,11-FS,0.0,,5370.0,5178,5270,152402,32.384160945556395,-93.38097866392928
19512,66825,1725314,625776,N,1,3,5096,G148,,17013203110000,152403,GSPL BISTINEAU GAS STORAGE,D-16,9.0,II,11-FS,0.0,,5388.0,5195,5291,152403,32.3840600313546,-93.38998024779909
17731,67156,1732333,627174,N,1,3,5096,G148,,17013203150000,152940,GSPL BISTINEAU GAS STORAGE,E-13,9.0,II,11-FS,0.0,,5320.0,5120,5226,152940,32.388059146385196,-93.36727994523778
20196,67363,1722295,626492,N,1,3,5096,G148,,17013203200000,153321,GSPL BISTINEAU GAS STORAGE,D-17,9.0,II,11-FS,0.0,,5390.0,5206,5298,153321,32.3859595349898,-93.39977885350599
20415,67364,1721407,627409,N,1,3,5096,G148,,17013203210000,153322,GSPL BISTINEAU GAS STORAGE,D-18,9.0,II,11-FS,0.0,,5432.0,5254,5338,153322,32.3884597581922,-93.4026801089032
88760,67415,1569596,760111,N,1,3,2152,5409,,17017220820000,153413,SUN OIL FEE CO SWD,019,9.0,II,5-C,0.0,,1530.0,828,838,153413,32.7487468358998,-93.8999879038553
88761,67415,1569596,760111,N,1,3,2152,5409,,17017220820000,153413,SUN OIL FEE CO SWD,019,9.0,II,5-C,0.0,,1530.0,828,838,153413,32.7487468358998,-93.8999879038553
88762,67415,1569596,760111,N,1,3,2152,5409,,17017220820000,153413,SUN OIL FEE CO SWD,019,9.0,II,5-C,0.0,,1530.0,828,838,153413,32.7487468358998,-93.8999879038553
131459,67439,2139399,276129,N,1,3,6188,5781,,17059213090000,153473,EXXON-TENSAS DELTA SWD,001,9.0,II,5,1250.0,,2842.0,2218,2228,153473,31.4251833878088,-92.05323692483101
131460,67439,2139399,276129,N,1,3,6188,5781,,17059213090000,153473,EXXON-TENSAS DELTA SWD,001,9.0,II,5,1250.0,,2842.0,2218,2228,153473,31.4251833878088,-92.05323692483101
131461,67439,2139399,276129,N,1,3,6188,5781,,17059213090000,153473,EXXON-TENSAS DELTA SWD,001,9.0,II,5,1250.0,,2842.0,2218,2228,153473,31.4251833878088,-92.05323692483101
131462,67439,2139399,276129,N,1,3,6188,5781,,17059213090000,153473,EXXON-TENSAS DELTA SWD,001,9.0,II,5,1250.0,,2842.0,2218,2228,153473,31.4251833878088,-92.05323692483101
21007,67597,1719130,628265,N,1,3,5096,G148,,17013203250000,153780,GSPL BISTINEAU GAS STORAGE,D-19,9.0,II,11-FS,0.0,,5452.0,5260,5351,153780,32.3907602521326,-93.41007954815491
21358,67598,1717710,628313,N,1,3,5096,G148,,17013203260000,153781,GSPL BISTINEAU GAS STORAGE,D-20,9.0,II,11-FS,0.0,,5430.0,5246,5336,153781,32.3908593171323,-93.41468095699409
137210,67745,2199611,262965,N,1,5,5815,F095,,17025206380000,154039,ELTL FAR RA SU;INABNET 28-2,001,9.0,II,9-IW,0.0,,6246.0,6120,6125,154039,31.3881618020571,-91.8604528944437
137211,67745,2199611,262965,N,1,5,5815,F095,,17025206380000,154039,ELTL FAR RA SU;INABNET 28-2,001,9.0,II,9-IW,0.0,,6246.0,6120,6125,154039,31.3881618020571,-91.8604528944437
77799,67868,1646986,854902,N,1,3,116,D221,,17015209460000,154315,O'DANIEL SWD,002,9.0,II,5,1000.0,,2825.0,1894,1904,154315,33.0117384802815,-93.6515839603268
77800,67868,1646986,854902,N,1,3,116,D221,,17015209460000,154315,O'DANIEL SWD,002,9.0,II,5,1000.0,,2825.0,1894,1904,154315,33.0117384802815,-93.6515839603268
52455,67997,2063864,433257,N,1,3,9031,F132,545.0,17059213450000,154605,LA-PACIFIC SWD,005,9.0,II,5,1155.0,,1565.0,1099,1109,154605,31.8577699660277,-92.2944470530883
52456,67997,2063864,433257,N,1,3,9031,F132,545.0,17059213450000,154605,LA-PACIFIC SWD,005,9.0,II,5,1155.0,,1565.0,1099,1109,154605,31.8577699660277,-92.2944470530883
72566,68059,1692777,433253,N,1,3,4319,J026,,17031206520000,154765,BASKERVILLE SWD,001,9.0,II,5,530.0,,3360.0,2000,2060,154765,31.854068938379502,-93.4896841288486
72567,68059,1692777,433253,N,1,3,4319,J026,,17031206520000,154765,BASKERVILLE SWD,001,9.0,II,5,530.0,,3360.0,2000,2060,154765,31.854068938379502,-93.4896841288486
72568,68059,1692777,433253,N,1,3,4319,J026,,17031206520000,154765,BASKERVILLE SWD,001,9.0,II,5,530.0,,3360.0,2000,2060,154765,31.854068938379502,-93.4896841288486
72569,68059,1692777,433253,N,1,3,4319,J026,,17031206520000,154765,BASKERVILLE SWD,001,9.0,II,5,530.0,,3360.0,2000,2060,154765,31.854068938379502,-93.4896841288486
72570,68059,1692777,433253,N,1,3,4319,J026,,17031206520000,154765,BASKERVILLE SWD,001,9.0,II,5,530.0,,3360.0,2000,2060,154765,31.854068938379502,-93.4896841288486
4377,68121,1967450,722825,N,1,5,9056,E215,,17061201380000,154870,UNV VN RW GSA;COLVIN,O-10,9.0,II,11-FS,0.0,,9044.0,8947,8967,154870,32.6538655382777,-92.60590464361731
32408,68206,1701253,721013,N,1,3,1432,E205,,17015209530000,155111,BLVU NAC FF 3 SU;BODCAU FEE B,017-1,9.0,II,9-FF,0.0,,462.0,415,424,155111,32.6452534966644,-93.470682387624
32409,68206,1701253,721013,N,1,3,1432,E205,,17015209530000,155111,BLVU NAC FF 3 SU;BODCAU FEE B,017-1,9.0,II,9-FF,0.0,,462.0,415,424,155111,32.6452534966644,-93.470682387624
34393,68219,1699108,722051,N,1,3,1432,E205,90.0,17015209660000,155124,BLVU NAC FF 3 SU;BODCAU FEE B,019-2,9.0,II,9-FF,0.0,,457.0,416,430,155124,32.6480532769277,-93.4776808039353
34394,68219,1699108,722051,N,1,3,1432,E205,90.0,17015209660000,155124,BLVU NAC FF 3 SU;BODCAU FEE B,019-2,9.0,II,9-FF,0.0,,457.0,416,430,155124,32.6480532769277,-93.4776808039353
34053,68223,1699445,721902,N,1,3,1432,E205,,17015209700000,155128,BLVU NAC FF 3 SU;BODCAU FEE B,020-2,9.0,II,9-FF,0.0,,457.0,416,430,155128,32.6476521265295,-93.47658166975108
34054,68223,1699445,721902,N,1,3,1432,E205,,17015209700000,155128,BLVU NAC FF 3 SU;BODCAU FEE B,020-2,9.0,II,9-FF,0.0,,457.0,416,430,155128,32.6476521265295,-93.47658166975108
33399,68231,1700151,721641,N,1,3,1432,E205,,17015209780000,155136,BLVU NAC FF 3 SU;BODCAU FEE B,022-2,9.0,II,9-FF,0.0,,600.0,414,600,155136,32.6469522782597,-93.4742805576672
33400,68231,1700151,721641,N,1,3,1432,E205,,17015209780000,155136,BLVU NAC FF 3 SU;BODCAU FEE B,022-2,9.0,II,9-FF,0.0,,600.0,414,600,155136,32.6469522782597,-93.4742805576672
112303,68341,1549770,783844,N,1,5,2152,R220,,17017221990000,155359,STILES B SWD,001,9.0,II,5,0.0,,2978.0,1106,2010,155359,32.8132468477562,-93.965504288201
112304,68341,1549770,783844,N,1,5,2152,R220,,17017221990000,155359,STILES B SWD,001,9.0,II,5,0.0,,2978.0,1106,2010,155359,32.8132468477562,-93.965504288201
112305,68341,1549770,783844,N,1,5,2152,R220,,17017221990000,155359,STILES B SWD,001,9.0,II,5,0.0,,2978.0,1106,2010,155359,32.8132468477562,-93.965504288201
111179,68482,1548645,776230,N,1,5,2152,R220,,17017222190000,155636,CRYSTAL SWD,011,9.0,II,5,195.0,,2350.0,1063,1073,155636,32.7922813212466,-93.9688296014921
111180,68482,1548645,776230,N,1,5,2152,R220,,17017222190000,155636,CRYSTAL SWD,011,9.0,II,5,195.0,,2350.0,1063,1073,155636,32.7922813212466,-93.9688296014921
111181,68482,1548645,776230,N,1,5,2152,R220,,17017222190000,155636,CRYSTAL SWD,011,9.0,II,5,195.0,,2350.0,1063,1073,155636,32.7922813212466,-93.9688296014921
111182,68482,1548645,776230,N,1,5,2152,R220,,17017222190000,155636,CRYSTAL SWD,011,9.0,II,5,195.0,,2350.0,1063,1073,155636,32.7922813212466,-93.9688296014921
111472,68937,1548994,778396,N,1,3,2152,G141,,17017223030000,156467,CRYSTAL SWD,005,9.0,II,5,0.0,,1093.0,1040,1044,156467,32.798246615825896,-93.9677895429739
111473,68937,1548994,778396,N,1,3,2152,G141,,17017223030000,156467,CRYSTAL SWD,005,9.0,II,5,0.0,,1093.0,1040,1044,156467,32.798246615825896,-93.9677895429739
111271,68963,1549110,777885,N,1,3,2152,G141,,17017223040000,156505,CRYSTAL SWD,006,9.0,II,5,0.0,,1070.0,1026,1034,156505,32.7968466756916,-93.96738960838009
111272,68963,1549110,777885,N,1,3,2152,G141,,17017223040000,156505,CRYSTAL SWD,006,9.0,II,5,0.0,,1070.0,1026,1034,156505,32.7968466756916,-93.96738960838009
51167,69161,2057035,432336,N,1,3,9031,F132,,17059213900000,156839,LA PACIFIC O SWD,006,9.0,II,5,0.0,,1577.0,1110,1120,156839,31.8552718343919,-92.3164478910985
51168,69161,2057035,432336,N,1,3,9031,F132,,17059213900000,156839,LA PACIFIC O SWD,006,9.0,II,5,0.0,,1577.0,1110,1120,156839,31.8552718343919,-92.3164478910985
51169,69161,2057035,432336,N,1,3,9031,F132,,17059213900000,156839,LA PACIFIC O SWD,006,9.0,II,5,0.0,,1577.0,1110,1120,156839,31.8552718343919,-92.3164478910985
71520,69225,1672956,842446,N,1,3,2344,6313,,17015210800000,156956,BODCAW FEE LBS SWD,002,9.0,II,5,985.0,,3300.0,1845,1855,156956,32.9782408057456,-93.5664843303803
67220,69250,2054992,390392,N,1,3,6076,C060,,17059214140000,157001,"CSC,INC.-GODWIN SWD",001,9.0,II,5,0.0,,2845.0,1165,1175,157001,31.739974319056802,-92.3232472797163
132972,69288,2316607,452256,N,1,3,4565,M259,,17107004850000,157074,R D SHELLY SWD,002,9.0,II,5,0.0,,3018.0,2325,2408,157074,31.9060632328373,-91.4798258491823
132973,69288,2316607,452256,N,1,3,4565,M259,,17107004850000,157074,R D SHELLY SWD,002,9.0,II,5,0.0,,3018.0,2325,2408,157074,31.9060632328373,-91.4798258491823
133166,69289,2316538,449673,N,1,3,4565,M259,,17107004790000,157075,R D SHELLEY SWD,001,9.0,II,5,380.0,,3108.0,2320,2350,157075,31.8989645550129,-91.4801265276478
133167,69289,2316538,449673,N,1,3,4565,M259,,17107004790000,157075,R D SHELLEY SWD,001,9.0,II,5,380.0,,3108.0,2320,2350,157075,31.8989645550129,-91.4801265276478
132576,69298,2314001,452159,N,1,3,4565,M259,,17107202180000,157090,MUTUAL REALTY CO SWD,002,9.0,II,5,0.0,,3031.0,2325,2355,157090,31.905863750568,-91.4882266345335
85979,69357,1578559,774505,N,1,2,2152,0591,,17017223670000,157192,GLASSELL A SWD,041,9.0,II,5,190.0,,2415.0,980,1000,157192,32.788618257575806,-93.871432433493
85980,69357,1578559,774505,N,1,2,2152,0591,,17017223670000,157192,GLASSELL A SWD,041,9.0,II,5,190.0,,2415.0,980,1000,157192,32.788618257575806,-93.871432433493
85981,69357,1578559,774505,N,1,2,2152,0591,,17017223670000,157192,GLASSELL A SWD,041,9.0,II,5,190.0,,2415.0,980,1000,157192,32.788618257575806,-93.871432433493
4456,69510,1965497,724786,N,1,3,9056,E215,,17061201610000,157430,UNV VN RW GSA;BODCAW COMPANY,O-11,9.0,II,11-FS,0.0,,9118.0,8992,8998,157430,32.6592500455605,-92.61225641693301
5112,69557,1958678,736036,N,1,3,9056,E215,,17061201650000,157538,UNV VN RW GSA;C H HANNA,O-13,9.0,V,11-FO,0.0,,8822.0,8713,8720,157538,32.690149499172804,-92.6344575793169
74602,69577,2070212,366813,N,1,3,8019,C019,,17059214420000,157578,L W MCCARTNEY SWD,003,9.0,II,5-C,150.0,,1931.0,1875,1920,157578,31.6750755932383,-92.27444391985519
74603,69577,2070212,366813,N,1,3,8019,C019,,17059214420000,157578,L W MCCARTNEY SWD,003,9.0,II,5-C,150.0,,1931.0,1875,1920,157578,31.6750755932383,-92.27444391985519
74604,69577,2070212,366813,N,1,3,8019,C019,,17059214420000,157578,L W MCCARTNEY SWD,003,9.0,II,5-C,150.0,,1931.0,1875,1920,157578,31.6750755932383,-92.27444391985519
112019,69619,1553905,793940,N,1,3,2152,2087,480.0,17017224150000,157650,BARLOW SWD,001,9.0,II,5-C,0.0,,1050.0,1002,1009,157650,32.8411439149715,-93.9524881535303
112020,69619,1553905,793940,N,1,3,2152,2087,480.0,17017224150000,157650,BARLOW SWD,001,9.0,II,5-C,0.0,,1050.0,1002,1009,157650,32.8411439149715,-93.9524881535303
112021,69619,1553905,793940,N,1,3,2152,2087,480.0,17017224150000,157650,BARLOW SWD,001,9.0,II,5-C,0.0,,1050.0,1002,1009,157650,32.8411439149715,-93.9524881535303
133263,69738,2319077,453516,N,1,3,4565,M259,340.0,17107004600000,157901,R D SHELLY C SWD,002,9.0,II,5,0.0,,8402.0,2310,2340,157901,31.9094626976365,-91.4718277370007
133264,69738,2319077,453516,N,1,3,4565,M259,340.0,17107004600000,157901,R D SHELLY C SWD,002,9.0,II,5,0.0,,8402.0,2310,2340,157901,31.9094626976365,-91.4718277370007
133265,69738,2319077,453516,N,1,3,4565,M259,340.0,17107004600000,157901,R D SHELLY C SWD,002,9.0,II,5,0.0,,8402.0,2310,2340,157901,31.9094626976365,-91.4718277370007
133266,69738,2319077,453516,N,1,3,4565,M259,340.0,17107004600000,157901,R D SHELLY C SWD,002,9.0,II,5,0.0,,8402.0,2310,2340,157901,31.9094626976365,-91.4718277370007
121308,69757,1535980,776454,N,1,5,2152,1623,,17017224460000,157938,HART SWD,001,9.0,II,5,0.0,,1086.0,1018,1025,157938,32.7924184525802,-94.0100451925967
121309,69757,1535980,776454,N,1,5,2152,1623,,17017224460000,157938,HART SWD,001,9.0,II,5,0.0,,1086.0,1018,1025,157938,32.7924184525802,-94.0100451925967
121310,69757,1535980,776454,N,1,5,2152,1623,,17017224460000,157938,HART SWD,001,9.0,II,5,0.0,,1086.0,1018,1025,157938,32.7924184525802,-94.0100451925967
5444,69791,1980456,725793,N,1,3,9056,E215,,17061001840000,158004,UNV VN RW GSA;C H LAWRENCE,O-9,9.0,V,11-FO,0.0,,9308.0,8872,8878,158004,32.6620503049301,-92.56365468000799
137050,69827,2194219,260900,N,1,3,5815,F095,,17025206900000,158079,MISSIANA 29-7 SWD,001,9.0,II,5,0.0,,6230.0,3500,3515,158079,31.382571522501003,-91.8777700372659
137051,69827,2194219,260900,N,1,3,5815,F095,,17025206900000,158079,MISSIANA 29-7 SWD,001,9.0,II,5,0.0,,6230.0,3500,3515,158079,31.382571522501003,-91.8777700372659
137052,69827,2194219,260900,N,1,3,5815,F095,,17025206900000,158079,MISSIANA 29-7 SWD,001,9.0,II,5,0.0,,6230.0,3500,3515,158079,31.382571522501003,-91.8777700372659
137053,69827,2194219,260900,N,1,3,5815,F095,,17025206900000,158079,MISSIANA 29-7 SWD,001,9.0,II,5,0.0,,6230.0,3500,3515,158079,31.382571522501003,-91.8777700372659
16913,69832,2017622,808566,N,1,3,7145,M054,1390.0,17111213420000,158087,ARVIS SWD,002,9.0,II,5,,,2150.0,2128,2143,158087,32.8895401526341,-92.4427529856664
16914,69832,2017622,808566,N,1,3,7145,M054,1390.0,17111213420000,158087,ARVIS SWD,002,9.0,II,5,,,2150.0,2128,2143,158087,32.8895401526341,-92.4427529856664
133385,70216,2317740,449249,N,1,3,4565,M259,,17107202250000,158948,R D SHELLEY A SWD,004,9.0,II,5,0.0,,3175.0,2395,2445,158948,31.8977678556777,-91.4762662733987
67090,70360,1698236,456849,N,1,3,2584,2061,,17031207940000,159218,J J RAMBIN SWD,004,9.0,II,5-C,360.0,,3198.0,1730,1750,159218,31.9190690152739,-93.47278422225979
67091,70360,1698236,456849,N,1,3,2584,2061,,17031207940000,159218,J J RAMBIN SWD,004,9.0,II,5-C,360.0,,3198.0,1730,1750,159218,31.9190690152739,-93.47278422225979
4866,70413,1975670,722349,N,1,3,9056,E215,,17061201750000,159311,UNV VN RW GSA;BILLY R PESNELL,S-29,9.0,V,11-FO,0.0,,9517.0,8927,8939,159311,32.652576096916,-92.5791972741351
4867,70413,1975670,722349,N,1,3,9056,E215,,17061201750000,159311,UNV VN RW GSA;BILLY R PESNELL,S-29,9.0,V,11-FO,0.0,,9517.0,8927,8939,159311,32.652576096916,-92.5791972741351
4868,70413,1975670,722349,N,1,3,9056,E215,,17061201750000,159311,UNV VN RW GSA;BILLY R PESNELL,S-29,9.0,V,11-FO,0.0,,9517.0,8927,8939,159311,32.652576096916,-92.5791972741351
4869,70413,1975670,722349,N,1,3,9056,E215,,17061201750000,159311,UNV VN RW GSA;BILLY R PESNELL,S-29,9.0,V,11-FO,0.0,,9517.0,8927,8939,159311,32.652576096916,-92.5791972741351
109308,70438,1551799,779300,N,1,3,2152,R220,190.0,17017225500000,159362,HEROLD-COLVIN SWD,008,9.0,II,5,,,1020.0,1000,1020,159362,32.8008349507968,-93.9587024610483
109309,70438,1551799,779300,N,1,3,2152,R220,190.0,17017225500000,159362,HEROLD-COLVIN SWD,008,9.0,II,5,,,1020.0,1000,1020,159362,32.8008349507968,-93.9587024610483
127594,70495,2331399,716280,N,1,3,3653,T245,,17123200260000,159471,EPP MGR RA GSA;MARSTON 15,002,9.0,II,11-FS,0.0,,2460.0,2320,2335,159471,32.6313860563495,-91.4237062253659
127884,70496,2332579,716299,N,1,3,3653,T245,,17123200270000,159472,EPP MGR RA GSA;MARSTON 14,004,9.0,II,11-FS,0.0,,2420.0,2303,2330,159472,32.6314059814009,-91.4198730003214
130585,70594,2342889,729339,N,1,3,3653,T245,,17035000320000,159639,EPP MGR RA GSA;HARVEY 6,002,9.0,V,11-FO,0.0,,2429.0,2346,2356,159639,32.6669572679156,-91.38595102895171
129847,70596,2339879,723480,N,1,3,3653,T245,,17035200340000,159641,EPP MGR RA GSA;HARVEY 12,004,9.0,II,11-FS,0.0,,2412.0,2302,2325,159641,32.650939544120604,-91.3959251831275
54201,70797,2049350,420200,N,1,3,9031,C019,100.0,17127207010000,159951,TREMONT LBR CO SWD,014,9.0,II,5,1267.0,,1532.0,1505,1520,159951,31.821942727927198,-92.3412571217726
54202,70797,2049350,420200,N,1,3,9031,C019,100.0,17127207010000,159951,TREMONT LBR CO SWD,014,9.0,II,5,1267.0,,1532.0,1505,1520,159951,31.821942727927198,-92.3412571217726
70415,70803,1692899,445119,N,1,3,4319,4400,,17031208290000,159970,W P STILES EST SWD,001,9.0,II,5,0.0,,3200.0,1902,1914,159970,31.8866911776127,-93.48964010598291
70416,70803,1692899,445119,N,1,3,4319,4400,,17031208290000,159970,W P STILES EST SWD,001,9.0,II,5,0.0,,3200.0,1902,1914,159970,31.8866911776127,-93.48964010598291
70417,70803,1692899,445119,N,1,3,4319,4400,,17031208290000,159970,W P STILES EST SWD,001,9.0,II,5,0.0,,3200.0,1902,1914,159970,31.8866911776127,-93.48964010598291
132627,70826,2313969,451320,N,1,1,4565,M259,320.0,17107202470000,160011,MUTUAL REALTY CO SWD,004,9.0,II,5,0.0,,3159.0,2996,3000,160011,31.903558226109997,-91.48835499100849
132628,70826,2313969,451320,N,1,1,4565,M259,320.0,17107202470000,160011,MUTUAL REALTY CO SWD,004,9.0,II,5,0.0,,3159.0,2996,3000,160011,31.903558226109997,-91.48835499100849
59155,70849,1705400,825049,N,1,3,7922,B2240,1200.0,17119202110000,160043,FISSETTE SWD,001,9.0,II,7,1200.0,,11500.0,1940,2090,160043,32.9312679918964,-93.4602047004797
59156,70849,1705400,825049,N,1,3,7922,B2240,1200.0,17119202110000,160043,FISSETTE SWD,001,9.0,II,7,1200.0,,11500.0,1940,2090,160043,32.9312679918964,-93.4602047004797
59157,70849,1705400,825049,N,1,3,7922,B2240,1200.0,17119202110000,160043,FISSETTE SWD,001,9.0,II,7,1200.0,,11500.0,1940,2090,160043,32.9312679918964,-93.4602047004797
59158,70849,1705400,825049,N,1,3,7922,B2240,1200.0,17119202110000,160043,FISSETTE SWD,001,9.0,II,7,1200.0,,11500.0,1940,2090,160043,32.9312679918964,-93.4602047004797
59159,70849,1705400,825049,N,1,3,7922,B2240,1200.0,17119202110000,160043,FISSETTE SWD,001,9.0,II,7,1200.0,,11500.0,1940,2090,160043,32.9312679918964,-93.4602047004797
129885,70870,2339369,728169,N,1,3,3653,T245,,17035000380000,160070,EPP MGR RA GSA;HARVEY 1,002,9.0,II,11-FS,0.0,,2458.0,2339,2344,160070,32.663840757241395,-91.3974269988282
130891,70871,2345309,726580,N,1,3,3653,T245,,17035000340000,160071,EPP MGR RA GSA;HARVEY 6,004,9.0,II,11-FS,0.0,,2456.0,2323,2333,160071,32.6593059772215,-91.378180720529
130510,70890,2343499,723310,N,1,3,3653,T245,,17035000300000,160105,EPP MGR RA GSA;HARVEY 7,002,9.0,II,11-FS,0.0,,2347.0,2333,2339,160105,32.6503703387041,-91.38417073194441
133567,70913,2320309,451840,N,1,3,4565,M259,,17107202560000,160133,CALVIN RABB SWD,001,9.0,II,5,0.0,,3160.0,3020,3025,160133,31.9048233192206,-91.4679088947394
133568,70913,2320309,451840,N,1,3,4565,M259,,17107202560000,160133,CALVIN RABB SWD,001,9.0,II,5,0.0,,3160.0,3020,3025,160133,31.9048233192206,-91.4679088947394
129841,70941,2339400,726010,N,1,3,3653,T245,,17035000390000,160174,EPP MGR RA GSA;HARVEY 1,001,9.0,II,11-FS,0.0,,2318.0,2308,2310,160174,32.6579062476862,-91.3973976568659
130670,71010,2343800,727220,N,1,3,3653,T245,,17035200360000,160280,EPP MGR RA GSA;HARVEY 6,005,9.0,II,11-FS,0.0,,2451.0,2332,2336,160280,32.6611077799923,-91.3830619573512
11781,71137,1892999,800380,N,1,3,7203,P4462,,17027205110000,160495,PACK PET RA SU;THATCHER C,001,9.0,II,9-IW,1395.0,,5120.0,4951,4963,160495,32.866589945,-92.8486021524269
11782,71137,1892999,800380,N,1,3,7203,P4462,,17027205110000,160495,PACK PET RA SU;THATCHER C,001,9.0,II,9-IW,1395.0,,5120.0,4951,4963,160495,32.866589945,-92.8486021524269
11536,71180,1892819,797700,N,1,3,7203,P4462,,17027205130000,160546,PACK PET RA SU;LEWIS B,001,9.0,II,9-IW,1380.0,,5125.0,4961,4970,160546,32.8592230982389,-92.8491601069049
11537,71180,1892819,797700,N,1,3,7203,P4462,,17027205130000,160546,PACK PET RA SU;LEWIS B,001,9.0,II,9-IW,1380.0,,5125.0,4961,4970,160546,32.8592230982389,-92.8491601069049
130753,71202,2345019,723049,N,1,3,3653,T245,,17035200370000,160580,EPP MGR RA GSA;HARVEY 7,003,9.0,II,11-FS,0.0,,2383.0,2335,2340,160580,32.6496098778989,-91.3792415763754
130765,71203,2344799,724879,N,1,3,3653,T245,,17035200380000,160581,EPP MGR RA GSA;HARVEY 7,005,9.0,II,11-FS,0.0,,2378.0,2321,2331,160581,32.65464558336,-91.3798948152523
130500,71204,2343199,724819,N,1,3,3653,T245,,17035200390000,160582,EPP MGR RA GSA;HARVEY 7,006,9.0,II,11-FS,0.0,,2375.0,2329,2335,160582,32.6545260678214,-91.385094882914
111607,71264,1543489,761550,N,1,3,2152,5126,250.0,17017226930000,160673,JACKY G RIVERS SWD,001,9.0,II,5,0.0,,1100.0,1020,1030,160673,32.751746324071696,-93.9849503609297
111608,71264,1543489,761550,N,1,3,2152,5126,250.0,17017226930000,160673,JACKY G RIVERS SWD,001,9.0,II,5,0.0,,1100.0,1020,1030,160673,32.751746324071696,-93.9849503609297
111609,71264,1543489,761550,N,1,3,2152,5126,250.0,17017226930000,160673,JACKY G RIVERS SWD,001,9.0,II,5,0.0,,1100.0,1020,1030,160673,32.751746324071696,-93.9849503609297
128166,71318,2333689,716119,N,1,3,3653,T245,,17123000640000,160754,EPP MGR RA GSA;CROWE 14,001,9.0,II,11-FS,0.0,,2337.0,2316,2320,160754,32.6308807926758,-91.4162735961622
128167,71318,2333689,716119,N,1,3,3653,T245,,17123000640000,160754,EPP MGR RA GSA;CROWE 14,001,9.0,II,11-FS,0.0,,2337.0,2316,2320,160754,32.6308807926758,-91.4162735961622
128244,71319,2334009,716080,N,1,3,3653,T245,,17123000650000,160755,EPP WX RA GSA;CROWE 14,002,9.0,V,11-FO,0.0,,1503.0,1481,1485,160755,32.630764799760605,-91.4152355185833
